timestamp,scan_rate_hz,object_count,avg_objects_per_scan,success_rate_percent,cpu_time_ms_per_frame
2025-12-08T08:10:14.853667,3.00,3,3.00,100.0,9.53
2025-12-08T08:10:15.853355,3.00,4,2.33,100.0,7.93
2025-12-08T08:10:16.853324,3.00,2,3.67,100.0,8.25
2025-12-08T08:10:17.853391,3.00,3,3.00,100.0,9.16
2025-12-08T08:10:18.853342,3.00,3,3.33,100.0,8.15
2025-12-08T08:10:19.853437,3.00,3,3.33,100.0,10.76
2025-12-08T08:10:20.853274,3.00,4,3.33,100.0,6.94
2025-12-08T08:10:21.857239,2.99,3,4.00,100.0,10.00
2025-12-08T08:10:22.853296,3.01,4,3.00,100.0,8.74
2025-12-08T08:10:23.853696,3.00,5,4.00,100.0,10.56
2025-12-08T08:10:24.853700,2.80,4,3.57,100.0,12.02
2025-12-08T08:10:25.853369,3.00,3,4.33,100.0,9.28
2025-12-08T08:10:26.853449,3.00,4,3.33,100.0,10.27
2025-12-08T08:10:27.853444,3.00,3,3.33,100.0,8.15
2025-12-08T08:10:28.853303,3.00,3,3.00,100.0,14.43
2025-12-08T08:10:29.853390,2.00,3,3.00,100.0,7.25
2025-12-08T08:10:30.853550,3.00,3,3.33,100.0,9.24
2025-12-08T08:10:31.853408,3.00,3,3.67,100.0,8.53
2025-12-08T08:10:32.857420,2.99,3,3.67,100.0,10.31
2025-12-08T08:10:33.853516,3.01,4,3.00,100.0,7.41
2025-12-08T08:10:34.853428,3.00,4,3.67,100.0,8.40
2025-12-08T08:10:35.854412,3.00,3,4.00,100.0,9.22
2025-12-08T08:10:36.855496,2.00,4,3.50,100.0,9.48
2025-12-08T08:10:37.853647,3.01,4,3.33,100.0,8.17
2025-12-08T08:10:38.853466,2.00,2,4.00,100.0,9.95
2025-12-08T08:10:39.853633,3.00,4,2.33,100.0,8.19
2025-12-08T08:10:40.853478,3.00,3,3.67,100.0,9.41
2025-12-08T08:10:41.853406,2.00,4,3.50,100.0,13.78
2025-12-08T08:10:42.857557,2.99,5,3.67,100.0,10.17
2025-12-08T08:10:43.853572,3.01,4,4.00,100.0,9.94
2025-12-08T08:10:44.853535,2.00,2,4.00,100.0,11.78
2025-12-08T08:10:45.853595,3.00,2,3.33,100.0,18.00
2025-12-08T08:10:46.853519,3.00,4,3.33,100.0,8.52
2025-12-08T08:10:47.853387,3.00,3,3.33,100.0,11.72
2025-12-08T08:10:48.854642,2.00,3,4.00,100.0,8.44
2025-12-08T08:10:49.853390,3.00,3,3.33,100.0,8.13
2025-12-08T08:10:50.853523,3.00,4,3.00,100.0,9.11
2025-12-08T08:10:51.854320,3.00,3,3.33,100.0,11.82
2025-12-08T08:10:52.853447,3.00,4,2.67,100.0,10.35
2025-12-08T08:10:53.853407,3.00,3,3.67,100.0,9.74
2025-12-08T08:10:54.853600,3.22,4,3.12,100.0,9.04
2025-12-08T08:10:55.853558,3.00,4,3.67,100.0,8.19
2025-12-08T08:10:56.853723,3.00,3,3.67,100.0,9.98
2025-12-08T08:10:57.853450,3.00,4,2.67,100.0,9.20
2025-12-08T08:10:58.853655,3.00,3,3.67,100.0,7.88
2025-12-08T08:10:59.853330,3.00,4,3.33,100.0,10.07
2025-12-08T08:11:00.853346,3.00,4,3.33,100.0,14.44
2025-12-08T08:11:01.855127,2.00,4,3.50,100.0,7.43
2025-12-08T08:11:02.853641,3.00,3,4.00,100.0,10.86
2025-12-08T08:11:03.853674,3.00,3,3.33,100.0,8.68
2025-12-08T08:11:04.853447,2.00,3,3.50,100.0,11.60
2025-12-08T08:11:05.853741,3.00,2,3.67,100.0,10.10
2025-12-08T08:11:06.853454,3.00,3,2.33,100.0,11.60
2025-12-08T08:11:07.853647,3.00,3,3.33,100.0,12.49
2025-12-08T08:11:08.853369,3.00,4,3.00,100.0,8.81
2025-12-08T08:11:09.853679,3.00,2,4.00,100.0,9.75
2025-12-08T08:11:10.853564,2.00,4,3.00,100.0,6.86
2025-12-08T08:11:11.853574,3.00,2,3.33,100.0,9.94
2025-12-08T08:11:12.853689,3.00,2,3.33,100.0,7.96
2025-12-08T08:11:13.853430,3.00,4,3.33,100.0,10.26
2025-12-08T08:11:14.853993,3.00,4,3.33,100.0,9.82
2025-12-08T08:11:15.853953,3.00,4,2.67,100.0,8.09
2025-12-08T08:11:16.854054,2.00,2,3.50,100.0,10.19
2025-12-08T08:11:17.855570,3.00,3,2.67,100.0,7.66
2025-12-08T08:11:18.853519,3.01,3,3.00,100.0,8.24
2025-12-08T08:11:19.853531,2.00,3,3.00,100.0,10.02
2025-12-08T08:11:20.858656,2.98,4,3.33,100.0,12.31
2025-12-08T08:11:21.853428,3.02,3,3.33,100.0,7.83
2025-12-08T08:11:22.855585,2.99,3,3.33,100.0,14.48
2025-12-08T08:11:23.853472,3.01,3,3.00,100.0,7.77
2025-12-08T08:11:24.853394,3.00,4,3.00,100.0,8.98
2025-12-08T08:11:25.854394,2.84,3,3.50,100.0,8.90
2025-12-08T08:11:26.854424,3.00,4,3.00,100.0,9.40
2025-12-08T08:11:27.856208,2.00,2,4.00,100.0,10.17
2025-12-08T08:11:28.853265,3.01,4,2.33,100.0,6.94
2025-12-08T08:11:29.853333,3.00,4,3.33,100.0,8.88
2025-12-08T08:11:30.853690,3.00,3,3.33,100.0,13.48
2025-12-08T08:11:31.853806,3.00,4,3.67,100.0,9.08
2025-12-08T08:11:32.853843,3.00,4,2.67,100.0,6.99

SUMMARY,2.81,4,3.31,99.7,9.75
