timestamp,scan_rate_hz,object_count,avg_objects_per_scan,success_rate_percent,cpu_time_ms_per_frame
2025-12-08T08:32:48.507867,2.14,16,15.17,100.0,17.21
2025-12-08T08:32:49.505920,2.00,15,15.50,100.0,16.59
2025-12-08T08:32:50.505791,2.00,17,15.00,100.0,13.72
2025-12-08T08:32:51.506580,2.00,17,17.00,100.0,24.07
2025-12-08T08:32:52.505684,2.00,15,17.00,100.0,14.62
2025-12-08T08:32:53.505802,2.00,15,16.00,100.0,14.36
2025-12-08T08:32:54.505886,2.00,15,15.00,100.0,20.65
2025-12-08T08:32:55.513325,1.99,17,15.00,100.0,21.89
2025-12-08T08:32:56.505752,2.02,15,16.50,100.0,20.80
2025-12-08T08:32:57.511418,1.99,15,15.00,100.0,16.62
2025-12-08T08:32:58.509138,3.01,17,15.67,100.0,19.24
2025-12-08T08:32:59.505772,2.01,17,17.00,100.0,20.64
2025-12-08T08:33:00.505911,2.00,17,18.00,100.0,18.47
2025-12-08T08:33:01.510562,1.99,17,18.00,100.0,16.09
2025-12-08T08:33:02.513026,1.00,17,17.00,100.0,19.88
2025-12-08T08:33:03.505690,2.01,16,17.00,100.0,21.10
2025-12-08T08:33:04.506223,3.00,17,16.67,100.0,18.92
2025-12-08T08:33:05.508141,1.00,17,17.00,100.0,25.37
2025-12-08T08:33:06.505857,2.00,19,17.00,100.0,24.99
2025-12-08T08:33:07.506149,2.00,17,19.00,100.0,23.32
2025-12-08T08:33:08.505615,2.00,17,18.00,100.0,16.08
2025-12-08T08:33:09.506614,2.00,17,18.00,100.0,15.55
2025-12-08T08:33:10.505800,2.00,19,18.00,100.0,14.74
2025-12-08T08:33:11.505857,2.00,17,19.00,100.0,17.38
2025-12-08T08:33:12.505686,2.00,17,17.00,100.0,14.33
2025-12-08T08:33:13.513641,1.98,19,17.00,100.0,13.89
2025-12-08T08:33:14.507616,1.01,17,19.00,100.0,21.41
2025-12-08T08:33:15.506150,2.00,20,17.50,100.0,20.36
2025-12-08T08:33:16.509064,1.99,18,20.00,100.0,18.11
2025-12-08T08:33:17.506020,2.01,20,19.00,100.0,16.70
2025-12-08T08:33:18.506074,1.83,20,18.40,100.0,17.59
2025-12-08T08:33:19.507147,2.00,18,19.00,100.0,13.91
2025-12-08T08:33:20.505697,2.00,19,18.00,100.0,19.32
2025-12-08T08:33:21.507636,2.00,17,19.00,100.0,57.92
2025-12-08T08:33:22.505781,2.00,18,17.00,100.0,17.07
2025-12-08T08:33:23.506880,2.00,17,17.50,100.0,14.97
2025-12-08T08:33:24.506039,2.00,19,17.00,100.0,20.90
2025-12-08T08:33:25.509254,1.00,19,19.00,100.0,13.64
2025-12-08T08:33:26.505689,2.01,17,19.00,100.0,18.00
2025-12-08T08:33:27.505821,2.00,17,17.00,100.0,15.98
2025-12-08T08:33:28.506058,2.00,17,18.00,100.0,17.70
2025-12-08T08:33:29.505955,2.00,17,17.00,100.0,11.97
2025-12-08T08:33:30.506500,2.00,17,18.00,100.0,23.24
2025-12-08T08:33:31.505685,2.00,19,18.00,100.0,19.63
2025-12-08T08:33:32.505751,1.00,19,19.00,100.0,21.77
2025-12-08T08:33:33.508279,1.99,16,16.50,100.0,16.37
2025-12-08T08:33:34.509132,2.00,14,15.00,100.0,19.05
2025-12-08T08:33:35.505697,1.00,14,14.00,100.0,19.29
2025-12-08T08:33:36.509525,1.00,16,14.00,100.0,29.55
2025-12-08T08:33:37.505688,2.01,14,16.00,100.0,23.91
2025-12-08T08:33:38.505797,2.00,16,14.00,100.0,16.15
2025-12-08T08:33:39.505701,1.00,16,16.00,100.0,12.38
2025-12-08T08:33:40.505743,1.00,14,16.00,100.0,24.66
2025-12-08T08:33:41.509206,1.00,14,14.00,100.0,16.99
2025-12-08T08:33:42.508297,2.00,13,15.00,100.0,24.32
2025-12-08T08:33:43.505684,1.00,13,13.00,100.0,16.24
2025-12-08T08:33:44.505670,2.00,13,13.00,100.0,12.25
2025-12-08T08:33:45.508725,1.00,13,13.00,100.0,17.59
2025-12-08T08:33:46.505773,1.00,13,13.00,100.0,16.89
2025-12-08T08:33:47.506262,1.00,13,13.00,100.0,19.75
2025-12-08T08:33:48.508249,2.00,13,13.00,100.0,14.66
2025-12-08T08:33:49.506129,1.43,15,13.50,100.0,14.91
2025-12-08T08:33:50.509355,1.00,15,15.00,100.0,15.30
2025-12-08T08:33:51.507028,1.00,15,15.00,100.0,12.15
2025-12-08T08:33:52.505853,2.00,15,15.00,100.0,14.99
2025-12-08T08:33:53.505778,1.00,15,15.00,100.0,21.00
2025-12-08T08:33:54.506393,1.00,15,15.00,100.0,17.58
2025-12-08T08:33:55.507903,2.00,15,15.00,100.0,25.16
2025-12-08T08:33:56.506124,1.00,15,15.00,100.0,16.41
2025-12-08T08:33:57.507345,1.00,15,15.00,100.0,15.69
2025-12-08T08:33:58.508717,2.00,15,15.00,100.0,15.53
2025-12-08T08:33:59.510889,1.00,15,15.00,100.0,23.98
2025-12-08T08:34:00.505838,1.01,15,15.00,100.0,21.50
2025-12-08T08:34:01.505900,2.00,15,15.00,100.0,18.93
2025-12-08T08:34:02.506358,1.00,15,15.00,100.0,17.43
2025-12-08T08:34:03.506051,1.00,15,15.00,100.0,14.62

SUMMARY,1.87,15,13.49,99.6,17.57
