timestamp,scan_rate_hz,object_count,avg_objects_per_scan,success_rate_percent,cpu_time_ms_per_frame
2025-12-07T19:55:49.688083,3.00,8,8.67,100.0,8.02
2025-12-07T19:55:50.688482,3.00,8,8.00,100.0,9.99
2025-12-07T19:55:51.688467,3.00,9,8.67,100.0,13.96
2025-12-07T19:55:52.688259,3.00,9,8.33,100.0,9.60
2025-12-07T19:55:53.688167,3.00,9,9.00,100.0,11.33
2025-12-07T19:55:54.688122,3.00,9,8.67,100.0,8.82
2025-12-07T19:55:55.688437,4.00,9,9.00,100.0,10.96
2025-12-07T19:55:56.688240,4.00,8,8.50,100.0,7.64
2025-12-07T19:55:57.688148,3.00,9,8.00,100.0,8.47
2025-12-07T19:55:58.688226,4.00,8,9.00,100.0,7.63
2025-12-07T19:55:59.688126,3.00,9,8.67,100.0,7.87
2025-12-07T19:56:00.688088,4.00,8,8.75,100.0,7.01
2025-12-07T19:56:01.688226,4.00,9,8.50,100.0,7.24
2025-12-07T19:56:02.688126,3.00,9,8.67,100.0,9.11
2025-12-07T19:56:03.688194,4.00,9,8.75,100.0,7.95
2025-12-07T19:56:04.688203,4.00,9,8.75,100.0,7.64
2025-12-07T19:56:05.688891,3.00,9,8.67,100.0,7.28
2025-12-07T19:56:06.688190,4.00,8,8.75,100.0,7.89
2025-12-07T19:56:07.687972,3.73,9,8.46,100.0,8.08
2025-12-07T19:56:08.691805,2.99,8,9.00,100.0,6.39
2025-12-07T19:56:09.688186,4.01,8,8.50,100.0,9.80
2025-12-07T19:56:10.688050,4.00,9,8.25,100.0,8.85
2025-12-07T19:56:11.687969,4.00,9,8.75,100.0,9.11
2025-12-07T19:56:12.688114,3.00,8,8.67,100.0,9.37
2025-12-07T19:56:13.688116,4.00,9,8.50,100.0,7.87
2025-12-07T19:56:14.688163,3.00,9,9.00,100.0,6.76
2025-12-07T19:56:15.688182,4.00,9,9.00,100.0,7.71
2025-12-07T19:56:16.688218,4.00,9,8.75,100.0,7.54

SUMMARY,3.41,9,8.61,99.8,8.78
