timestamp,scan_rate_hz,object_count,avg_objects_per_scan,success_rate_percent,cpu_time_ms_per_frame
2025-12-07T19:03:07.674486,3.99,8,8.00,100.0,0.00
2025-12-07T19:03:08.673030,4.01,8,8.00,100.0,0.00
2025-12-07T19:03:09.673041,3.00,8,8.00,100.0,0.00
2025-12-07T19:03:10.672980,4.00,8,8.00,100.0,0.00
2025-12-07T19:03:11.673231,4.00,8,8.00,100.0,0.00
2025-12-07T19:03:12.673210,3.00,8,8.00,100.0,0.00
2025-12-07T19:03:13.673046,4.00,8,8.00,100.0,0.00
2025-12-07T19:03:14.672901,3.00,8,8.00,100.0,0.00
2025-12-07T19:03:15.672934,4.00,8,8.00,100.0,0.00
2025-12-07T19:03:16.673206,4.00,8,8.00,100.0,0.00
2025-12-07T19:03:17.673154,3.00,8,8.00,100.0,0.00
2025-12-07T19:03:18.673018,4.00,8,8.00,100.0,0.00
2025-12-07T19:03:19.672903,3.00,8,8.00,100.0,0.00
2025-12-07T19:03:20.673355,4.00,8,8.00,100.0,0.00
2025-12-07T19:03:21.674759,3.00,8,8.00,100.0,0.00
2025-12-07T19:03:22.673465,4.01,8,8.00,100.0,0.00
2025-12-07T19:03:23.673116,4.00,8,8.00,100.0,0.00

SUMMARY,3.52,8,7.98,99.8,0.00
